Id,SalePrice
2382,209408.0
2383,191488.0
2384,229376.0
2385,167936.0
2386,118272.0
2387,132608.0
2388,113664.0
2389,131584.0
2390,185856.0
2391,138752.0
2392,115712.0
2393,190464.0
2394,140800.0
2395,191488.0
2396,151040.0
2397,211456.0
2398,95744.0
2399,82432.0
2400,87552.0
2401,98304.0
2402,145920.0
2403,141824.0
2404,152576.0
2405,172032.0
2406,169472.0
2407,131584.0
2408,153600.0
2409,96768.0
2410,176640.0
2411,122368.0
2412,143872.0
2413,133632.0
2414,142848.0
2415,137728.0
2416,148992.0
2417,144384.0
2418,129024.0
2419,129536.0
2420,127488.0
2421,537600.0
2422,87552.0
2423,120320.0
2424,146432.0
2425,158208.0
2426,126976.0
2427,123392.0
2428,167424.0
2429,95744.0
2430,137728.0
2431,104960.0
2432,146944.0
2433,144896.0
2434,146944.0
2435,165376.0
2436,119296.0
2437,97280.0
2438,115200.0
2439,81408.0
2440,118272.0
2441,137216.0
2442,77312.0
2443,132096.0
2444,78336.0
2445,105984.0
2446,131584.0
2447,180736.0
2448,126464.0
2449,121344.0
2450,153088.0
2451,66048.0
2452,182272.0
2453,77312.0
2454,119296.0
2455,103424.0
2456,132096.0
2457,132608.0
2458,160768.0
2459,107008.0
2460,150016.0
2461,145920.0
2462,128000.0
2463,164864.0
2464,164352.0
2465,121344.0
2466,141824.0
2467,131584.0
2468,86528.0
2469,84992.0
2470,177152.0
2471,194048.0
2472,140800.0
2473,108032.0
2474,40448.0
2475,200192.0
2476,103936.0
2477,119296.0
2478,158208.0
2479,99328.0
2480,140800.0
2481,130048.0
2482,95744.0
2483,91648.0
2484,135168.0
2485,118272.0
2486,126464.0
2487,166400.0
2488,159232.0
2489,146944.0
2490,1.3536528693299932e+18
2491,94720.0
2492,193024.0
2493,145408.0
2494,140800.0
2495,75776.0
2496,229376.0
2497,150016.0
2498,95744.0
2499,83456.0
2500,93184.0
2501,158208.0
2502,132608.0
2503,70656.0
2504,610304.0
2505,230912.0
2506,238592.0
2507,267264.0
2508,242688.0
2509,211456.0
2510,202240.0
2511,176640.0
2512,190976.0
2513,230912.0
2514,248320.0
2515,147968.0
2516,175616.0
2517,135680.0
2518,152576.0
2519,222208.0
2520,222720.0
2521,184320.0
2522,216576.0
2523,106496.0
2524,143360.0
2525,148992.0
2526,157184.0
2527,134144.0
2528,127488.0
2529,144384.0
2530,104960.0
2531,220672.0
2532,210432.0
2533,196096.0
2534,232960.0
2535,258560.0
2536,228864.0
2537,232960.0
2538,186880.0
2539,193024.0
2540,179712.0
2541,180224.0
2542,158208.0
2543,101376.0
2544,84480.0
2545,129536.0
2546,129536.0
2547,150528.0
2548,137728.0
2549,146944.0
2550,550400.0
2551,129536.0
2552,124928.0
2553,55808.0
2554,89088.0
2555,84480.0
2556,77824.0
2557,93696.0
2558,147968.0
2559,161280.0
2560,144896.0
2561,171520.0
2562,162304.0
2563,151040.0
2564,219648.0
2565,127488.0
2566,120320.0
2567,129024.0
2568,194560.0
2569,236032.0
2570,142336.0
2571,185856.0
2572,162304.0
2573,227840.0
2574,-67584.0
2575,141824.0
2576,139776.0
2577,130048.0
2578,76800.0
2579,37376.0
2580,89600.0
2581,102912.0
2582,121344.0
2583,268800.0
2584,180736.0
2585,177664.0
2586,215552.0
2587,203776.0
2588,119296.0
2589,155136.0
2590,210944.0
2591,248832.0
2592,214016.0
2593,226816.0
2594,207360.0
2595,218624.0
2596,298496.0
2597,196608.0
2598,267264.0
2599,282112.0
2600,726528.0
2601,116736.0
2602,65536.0
2603,81408.0
2604,78336.0
2605,55808.0
2606,137728.0
2607,221184.0
2608,193024.0
2609,156160.0
2610,134144.0
2611,105472.0
2612,146944.0
2613,135680.0
2614,107008.0
2615,173568.0
2616,164352.0
2617,183808.0
2618,242176.0
2619,196608.0
2620,175616.0
2621,159744.0
2622,172544.0
2623,223232.0
2624,291840.0
2625,303616.0
2626,164864.0
2627,199168.0
2628,452096.0
2629,461312.0
2630,374784.0
2631,455168.0
2632,403456.0
2633,297472.0
2634,385536.0
2635,131072.0
2636,156672.0
2637,165376.0
2638,259584.0
2639,174080.0
2640,148992.0
2641,85504.0
2642,164352.0
2643,112128.0
2644,109568.0
2645,115200.0
2646,107008.0
2647,122880.0
2648,129024.0
2649,158720.0
2650,150016.0
2651,163328.0
2652,394752.0
2653,265728.0
2654,281088.0
2655,367616.0
2656,345600.0
2657,358400.0
2658,321024.0
2659,329216.0
2660,372224.0
2661,341504.0
2662,361984.0
2663,305664.0
2664,297472.0
2665,340992.0
2666,306176.0
2667,182272.0
2668,193536.0
2669,182272.0
2670,264704.0
2671,195072.0
2672,196608.0
2673,187904.0
2674,198144.0
2675,167936.0
2676,194048.0
2677,191488.0
2678,225280.0
2679,289280.0
2680,310272.0
2681,409600.0
2682,324096.0
2683,439808.0
2684,338944.0
2685,347648.0
2686,244224.0
2687,300544.0
2688,223232.0
2689,220160.0
2690,353792.0
2691,193024.0
2692,147968.0
2693,205312.0
2694,152576.0
2695,199168.0
2696,187904.0
2697,180224.0
2698,230912.0
2699,160768.0
2700,133632.0
2701,153088.0
2702,113664.0
2703,124416.0
2704,134656.0
2705,102400.0
2706,75264.0
2707,115712.0
2708,124416.0
2709,121344.0
2710,119296.0
2711,548352.0
2712,372224.0
2713,148992.0
2714,155136.0
2715,165376.0
2716,136192.0
2717,187392.0
2718,214528.0
2719,120320.0
2720,192000.0
2721,129024.0
2722,150016.0
2723,148480.0
2724,114176.0
2725,120320.0
2726,130560.0
2727,178688.0
2728,189952.0
2729,127488.0
2730,153600.0
2731,136704.0
2732,135680.0
2733,152064.0
2734,111104.0
2735,132608.0
2736,128512.0
2737,108032.0
2738,122368.0
2739,158208.0
2740,146944.0
2741,150016.0
2742,177664.0
2743,162816.0
2744,144896.0
2745,156160.0
2746,119296.0
2747,185856.0
2748,138240.0
2749,128512.0
2750,107008.0
2751,121344.0
2752,211456.0
2753,179712.0
2754,195584.0
2755,142848.0
2756,65024.0
2757,47104.0
2758,78336.0
2759,146944.0
2760,104960.0
2761,139264.0
2762,104960.0
2763,171520.0
2764,145920.0
2765,255488.0
2766,91648.0
2767,116224.0
2768,129536.0
2769,132608.0
2770,158720.0
2771,105472.0
2772,115200.0
2773,175616.0
2774,146944.0
2775,130048.0
2776,135680.0
2777,142848.0
2778,121344.0
2779,119296.0
2780,82944.0
2781,67072.0
2782,73216.0
2783,81408.0
2784,128512.0
2785,126464.0
2786,61952.0
2787,137216.0
2788,76800.0
2789,153600.0
2790,105472.0
2791,125952.0
2792,61440.0
2793,109568.0
2794,93696.0
2795,121344.0
2796,97792.0
2797,187904.0
2798,122368.0
2799,60928.0
2800,70144.0
2801,115200.0
2802,120320.0
2803,122880.0
2804,130560.0
2805,112128.0
2806,61952.0
2807,151040.0
2808,158208.0
2809,129536.0
2810,124416.0
2811,169472.0
2812,169984.0
2813,145408.0
2814,132608.0
2815,112128.0
2816,223744.0
2817,151552.0
2818,125440.0
2819,205312.0
2820,116224.0
2821,109056.0
2822,179712.0
2823,260608.0
2824,127488.0
2825,121856.0
2826,122880.0
2827,119296.0
2828,223744.0
2829,224768.0
2830,206336.0
2831,179712.0
2832,237056.0
2833,291328.0
2834,208384.0
2835,197120.0
2836,195072.0
2837,150528.0
2838,123392.0
2839,153088.0
2840,195584.0
2841,195072.0
2842,216576.0
2843,152064.0
2844,183808.0
2845,114176.0
2846,196608.0
2847,208384.0
2848,205312.0
2849,194048.0
2850,270848.0
2851,200192.0
2852,228864.0
2853,216064.0
2854,139264.0
2855,200192.0
2856,194048.0
2857,182784.0
2858,206336.0
2859,74240.0
2860,133120.0
2861,116736.0
2862,173568.0
2863,142848.0
2864,229376.0
2865,137728.0
2866,162816.0
2867,80384.0
2868,89600.0
2869,69120.0
2870,115200.0
2871,73216.0
2872,14848.0
2873,76800.0
2874,167424.0
2875,114176.0
2876,146944.0
2877,134144.0
2878,150016.0
2879,117760.0
2880,119808.0
2881,137216.0
2882,176128.0
2883,208896.0
2884,194560.0
2885,184832.0
2886,241152.0
2887,104960.0
2888,149504.0
2889,56320.0
2890,76800.0
2891,139776.0
2892,45568.0
2893,87040.0
2894,56320.0
2895,309760.0
2896,260096.0
2897,208384.0
2898,134144.0
2899,224256.0
2900,145920.0
2901,215552.0
2902,190976.0
2903,300544.0
2904,322560.0
2905,30208.0
2906,211968.0
2907,91648.0
2908,109056.0
2909,131584.0
2910,89600.0
2911,65024.0
2912,139776.0
2913,57344.0
2914,76288.0
2915,79360.0
2916,53760.0
2917,140288.0
2918,111616.0
2919,217600.0
